,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,58,9684.0,762700.0,79294.55172413793,29900.0,9684.0,762700.0,79294.55172413793,29900.0,9684.0,762700.0,79294.55172413793,29900.0,9684.0,762700.0,79294.55172413793,29900.0,https://www.tiktok.com/@boccaaperta
0,57,828.0,19800.0,4806.526315789473,4133.0,828.0,19800.0,4806.526315789473,4133.0,828.0,19800.0,4806.526315789473,4133.0,828.0,19800.0,4806.526315789473,4133.0,https://www.tiktok.com/@kenken5765
0,52,1974.0,6900000.0,297631.17307692306,26800.0,1974.0,6900000.0,297631.17307692306,26800.0,1974.0,6900000.0,297631.17307692306,26800.0,1974.0,6900000.0,297631.17307692306,26800.0,https://www.tiktok.com/@ashleygsieb
0,72,3241.0,1600000.0,71606.15277777778,24500.0,3241.0,1600000.0,71606.15277777778,24500.0,3241.0,1600000.0,71606.15277777778,24500.0,3241.0,1600000.0,71606.15277777778,24500.0,https://www.tiktok.com/@ethxe
0,58,754.0,132600.0,10536.189655172413,5961.5,754.0,132600.0,10536.189655172413,5961.5,754.0,132600.0,10536.189655172413,5961.5,754.0,132600.0,10536.189655172413,5961.5,https://www.tiktok.com/@maryam_r2004
0,60,102.0,16800.0,2876.4666666666667,2136.0,102.0,16800.0,2876.4666666666667,2136.0,102.0,16800.0,2876.4666666666667,2136.0,102.0,16800.0,2876.4666666666667,2136.0,https://www.tiktok.com/@blackglovex
0,36,69700.0,608000.0,177963.88888888888,141950.0,69700.0,608000.0,177963.88888888888,141950.0,69700.0,608000.0,177963.88888888888,141950.0,69700.0,608000.0,177963.88888888888,141950.0,https://www.tiktok.com/@jansportnyc12
0,54,1699.0,677400.0,60612.46296296296,15450.0,1699.0,677400.0,60612.46296296296,15450.0,1699.0,677400.0,60612.46296296296,15450.0,1699.0,677400.0,60612.46296296296,15450.0,https://www.tiktok.com/@jaydenozoemena
0,63,731.0,74100.0,5978.825396825397,4091.0,731.0,74100.0,5978.825396825397,4091.0,731.0,74100.0,5978.825396825397,4091.0,731.0,74100.0,5978.825396825397,4091.0,https://www.tiktok.com/@skylerpeterson28
0,58,5916.0,1100000.0,67604.37931034483,28450.0,5916.0,1100000.0,67604.37931034483,28450.0,5916.0,1100000.0,67604.37931034483,28450.0,5916.0,1100000.0,67604.37931034483,28450.0,https://www.tiktok.com/@zayfoh
0,54,491.0,208400.0,15760.962962962964,1783.0,491.0,208400.0,15760.962962962964,1783.0,491.0,208400.0,15760.962962962964,1783.0,491.0,208400.0,15760.962962962964,1783.0,https://www.tiktok.com/@hironny
0,57,4423.0,916100.0,69770.59649122808,32200.000000000004,4423.0,916100.0,69770.59649122808,32200.000000000004,4423.0,916100.0,69770.59649122808,32200.000000000004,4423.0,916100.0,69770.59649122808,32200.000000000004,https://www.tiktok.com/@gracienieme
0,59,4409.0,8900000.0,238244.5593220339,49800.0,4409.0,8900000.0,238244.5593220339,49800.0,4409.0,8900000.0,238244.5593220339,49800.0,4409.0,8900000.0,238244.5593220339,49800.0,https://www.tiktok.com/@harper.and.lo
0,58,1006.0,314400.0,16880.620689655174,5021.5,1006.0,314400.0,16880.620689655174,5021.5,1006.0,314400.0,16880.620689655174,5021.5,1006.0,314400.0,16880.620689655174,5021.5,https://www.tiktok.com/@carlosgironl
0,60,2756.0,3000000.0,115276.93333333333,7368.5,2756.0,3000000.0,115276.93333333333,7368.5,2756.0,3000000.0,115276.93333333333,7368.5,2756.0,3000000.0,115276.93333333333,7368.5,https://www.tiktok.com/@dakota_ratcliff
0,54,1733.0,914200.0,65395.87037037037,7442.0,1733.0,914200.0,65395.87037037037,7442.0,1733.0,914200.0,65395.87037037037,7442.0,1733.0,914200.0,65395.87037037037,7442.0,https://www.tiktok.com/@nada_evo
0,73,1420.0,12200000.0,202309.12328767125,17000.0,1420.0,12200000.0,202309.12328767125,17000.0,1420.0,12200000.0,202309.12328767125,17000.0,1420.0,12200000.0,202309.12328767125,17000.0,https://www.tiktok.com/@ricobby
0,51,2760.0,389900.0,152734.50980392157,134600.0,2760.0,389900.0,152734.50980392157,134600.0,2760.0,389900.0,152734.50980392157,134600.0,2760.0,389900.0,152734.50980392157,134600.0,https://www.tiktok.com/@ralphferre
0,55,1338.0,75300.0,8667.254545454545,4188.0,1338.0,75300.0,8667.254545454545,4188.0,1338.0,75300.0,8667.254545454545,4188.0,1338.0,75300.0,8667.254545454545,4188.0,https://www.tiktok.com/@annikaschmir
0,49,4542.0,1400000.0,109151.0612244898,33800.0,4542.0,1400000.0,109151.0612244898,33800.0,4542.0,1400000.0,109151.0612244898,33800.0,4542.0,1400000.0,109151.0612244898,33800.0,https://www.tiktok.com/@nabazidance
0,56,9104.0,573800.0,62923.28571428572,39300.0,9104.0,573800.0,62923.28571428572,39300.0,9104.0,573800.0,62923.28571428572,39300.0,9104.0,573800.0,62923.28571428572,39300.0,https://www.tiktok.com/@dereckbelloni
